Price,Close,High,Low,Open,Volume
Ticker,KARSN.IS,KARSN.IS,KARSN.IS,KARSN.IS,KARSN.IS
Date,,,,,
2020-01-02,1.5800000429153442,1.6100000143051147,1.559999942779541,1.600000023841858,31803020
2020-01-03,1.5099999904632568,1.5800000429153442,1.4500000476837158,1.5700000524520874,67946542
2020-01-06,1.440000057220459,1.4900000095367432,1.4299999475479126,1.4800000190734863,29320097
2020-01-07,1.4600000381469727,1.4800000190734863,1.4500000476837158,1.4600000381469727,34753986
2020-01-08,1.4199999570846558,1.440000057220459,1.3899999856948853,1.4199999570846558,52677719
2020-01-09,1.5199999809265137,1.5199999809265137,1.4700000286102295,1.5,44625246
2020-01-10,1.5099999904632568,1.5399999618530273,1.5,1.5199999809265137,55991715
2020-01-13,1.5499999523162842,1.5700000524520874,1.5199999809265137,1.5199999809265137,42476436
2020-01-14,1.5399999618530273,1.559999942779541,1.5099999904632568,1.559999942779541,36496118
2020-01-15,1.600000023841858,1.6100000143051147,1.5,1.5199999809265137,150249448
2020-01-16,1.5700000524520874,1.6299999952316284,1.559999942779541,1.6100000143051147,93777760
2020-01-17,1.600000023841858,1.6200000047683716,1.5299999713897705,1.5700000524520874,102989355
2020-01-20,1.6399999856948853,1.659999966621399,1.600000023841858,1.6100000143051147,90497828
2020-01-21,1.659999966621399,1.6699999570846558,1.6200000047683716,1.6399999856948853,56304168
2020-01-22,1.6299999952316284,1.6699999570846558,1.6100000143051147,1.649999976158142,45787866
2020-01-23,1.649999976158142,1.6699999570846558,1.600000023841858,1.6100000143051147,100167856
2020-01-24,1.659999966621399,1.6799999475479126,1.6299999952316284,1.6799999475479126,56578981
2020-01-27,1.6699999570846558,1.6799999475479126,1.6100000143051147,1.6299999952316284,83696982
2020-01-28,1.7400000095367432,1.7400000095367432,1.659999966621399,1.6799999475479126,135394190
2020-01-29,1.7100000381469727,1.7699999809265137,1.690000057220459,1.75,81259899
2020-01-30,1.6799999475479126,1.7000000476837158,1.649999976158142,1.690000057220459,51291842
2020-01-31,1.690000057220459,1.7000000476837158,1.6699999570846558,1.6799999475479126,46743468
2020-02-03,1.75,1.7699999809265137,1.690000057220459,1.7000000476837158,110251901
2020-02-04,1.7799999713897705,1.7899999618530273,1.7599999904632568,1.7699999809265137,58478949
2020-02-05,1.7899999618530273,1.8200000524520874,1.7699999809265137,1.7899999618530273,67554109
2020-02-06,1.8799999952316284,1.8899999856948853,1.7899999618530273,1.7999999523162842,114211556
