Date,Close,High,Low,Open,Volume
2020-01-02,9.191367149353027,9.210476458360088,8.84740778786398,9.067159374353148,686695
2020-01-03,8.77097225189209,9.172258623624538,8.62765516988365,9.172258623624538,1038583
2020-01-06,8.39834976196289,8.885626248813734,7.844192510275216,8.62765602241667,674202
2020-01-07,8.713644981384277,8.8760704561893,8.46522944213166,8.46522944213166,526988
2020-01-08,8.379240036010742,8.67542701441242,8.245477616330732,8.407903086234338,594263
2020-01-09,8.9716157913208,9.153149675600506,8.598992456832528,8.81874404891754,1443100
2020-01-10,9.00027847290039,9.134040900289053,8.933397714797056,9.00027847290039,1060889
2020-01-13,9.124486923217772,9.401565541732229,8.942952121773992,9.00983379602373,2427380
2020-01-14,9.124486923217772,9.220030740288449,8.981169830838674,9.17225928734414,1097960
2020-01-15,9.038496017456056,9.114931428544658,8.990723657730184,9.114931428544658,588965
2020-01-16,9.229584693908691,9.267802400068856,9.048050817443404,9.057604560596957,1195378
2020-01-17,9.105376243591309,9.25824705685735,9.048050144207505,9.239138660790054,645472
2020-01-20,9.095823287963867,9.181812444477886,9.009833220267849,9.10537703123298,679287
2020-01-21,9.07671356201172,9.114931266878171,9.000278152278808,9.067158907999616,390810
2020-01-22,9.07671356201172,9.200921330623189,9.057604253987511,9.07671356201172,919845
2020-01-23,9.363347053527832,9.372901707794458,9.048050752185024,9.076713803802924,1757680
2020-01-24,9.315574645996094,10.032157311072716,9.229584580397782,9.535326225918908,2376993
2020-01-27,9.267803192138672,9.46844639442294,9.076714645006527,9.24869479301649,832297
2020-01-28,9.220029830932615,9.344237600937946,9.11493136916594,9.296465241523286,565061
2020-01-29,9.172258377075195,9.296465235822389,9.162703722961728,9.267802184663957,354711
2020-01-30,9.24869441986084,9.296465871329898,9.12448664144082,9.200922057209752,363370
2020-01-31,9.191367149353027,9.420673390345726,9.162704097024442,9.344237976681493,856774
2020-02-03,9.095823287963867,9.181812444477886,9.07671397906164,9.153149392306547,311256
2020-02-04,9.229584693908691,9.248694002579768,9.08626852360357,9.134040884099274,366856
2020-02-05,9.267803192138672,9.3060209015651,9.18181311813369,9.267803192138672,392135
2020-02-06,9.191367149353027,9.334684233359969,9.172258751527972,9.315574924352909,483581
2020-02-07,9.1149320602417,9.30602060120632,9.057605042361295,9.200922131471287,757194
2020-02-10,8.876070022583008,9.430227176194112,8.235922808725022,9.12448554970024,1216336
2020-02-11,9.00027847290039,9.143594643459537,8.895180008569152,8.942951457967538,331971
2020-02-12,9.200922012329102,9.239139720027149,8.121270630881796,9.019387217376869,990443
2020-02-13,9.61176300048828,9.745524521103116,9.172258908792356,9.267802721919804,1621855
2020-02-14,9.497109413146973,9.984385889896483,9.220030793047028,9.745524979079908,1906301
2020-02-17,9.497109413146973,9.640426506346158,9.267803157446757,9.497109413146973,1056209
2020-02-18,9.41111946105957,9.516217924975631,9.30602008596152,9.516217924975631,422433
2020-02-19,9.449337005615234,9.478000056887486,9.172258413498204,9.372901594767914,681969
2020-02-20,9.095823287963867,9.554435767433306,8.742308362728675,9.458891045286173,954080
2020-02-21,9.105376243591309,9.267801710481956,8.407902930269518,9.124485550840523,420446
2020-02-24,9.009833335876465,9.124486457214982,8.264586680403081,9.124486457214982,396119
2020-02-25,9.286911964416504,9.449337447864414,8.885625583096024,9.200921895393256,882059
2020-02-26,9.25824737548828,9.38245514333714,9.1531489155463,9.315574388026969,456273
2020-02-27,8.751862525939941,9.200921236934713,8.646764066422845,9.200921236934713,410988
2020-02-28,8.541665077209473,8.618101400759807,7.012955918660582,7.022510117411128,284469
2020-03-02,9.554435729980469,9.649980451753072,8.790080689345631,8.790080689345631,1162291
2020-03-03,9.449337005615234,9.841068714003246,9.267802221466368,9.669088584005788,1523193
2020-03-04,9.124486923217772,9.497109358802904,8.704091212324219,9.449337905858595,653195
2020-03-05,9.220029830932615,9.315574549761935,9.095822972109255,9.172258382699926,388613
2020-03-06,8.828298568725586,9.21047655211918,8.436566841913216,9.143594881095645,320834
2020-03-09,7.949289798736572,8.809189513869216,7.672211214247397,8.493893225008497,310560
2020-03-10,7.567112922668457,8.713644990397805,7.567112922668457,8.407903348651837,1255404
2020-03-11,7.567112922668457,7.567112922668457,7.567112922668457,7.567112922668457,0
2020-03-12,6.525679588317871,7.165826860774998,6.315482200861846,6.9556294733189725,874619
2020-03-13,6.9174113273620605,7.03206490365618,6.420580682057554,6.754986300828148,724808
2020-03-16,6.2294921875,6.87919366457498,6.2294921875,6.87919366457498,387314
2020-03-17,5.703997611999512,6.162610519667133,5.60845335115021,5.856868884949368,1042021
2020-03-18,5.598899364471436,6.210383112608998,5.245384902581463,5.512909298661579,675230
2020-03-19,5.484245777130127,5.723106665449543,5.35048380723673,5.627562401239974,665833
2020-03-20,5.637117385864258,5.82820592548365,5.541573116054561,5.770879363597833,517147
2020-03-23,5.379147529602051,5.618008427482167,5.245385098763661,5.254939753362549,744827
2020-03-24,5.895086765289307,5.895086765289307,5.637117025498913,5.7231066350350535,822610
2020-03-25,6.477907657623291,6.477907657623291,6.105284334274221,6.29637332317936,1393058
2020-03-26,7.118054389953613,7.118054389953613,6.477907582936317,6.497016436047415,1558136
2020-03-27,7.4237961769104,7.805973678331506,7.261370704637107,7.643548206058213,1349204
2020-03-30,7.528895378112793,7.691320856551903,7.270925634589205,7.385578752690579,899933
2020-03-31,8.264586448669434,8.264586448669434,7.643548497703795,7.681766203745034,1631561
2020-04-01,8.283695220947266,8.579882195794537,7.719983409950418,8.121269752992854,1394745
2020-04-02,8.102161407470703,8.532111762616466,7.719984326432288,8.465230090048216,912006
2020-04-03,7.958845138549805,8.207260693965248,7.87285506850738,8.207260693965248,611425
2020-04-06,8.111715316772461,8.216814687785233,7.997062202998308,8.216814687785233,625151
2020-04-07,8.063943862915039,8.560774989523452,7.834637609641335,8.169043245718694,1720731
2020-04-08,8.102161407470703,8.245478496246635,7.901519123312061,8.09260766383127,426386
2020-04-09,8.407903671264648,8.446121377949314,8.102161106605315,8.245478190059316,1698984
2020-04-10,8.551219940185547,8.732754732375984,8.264586681219917,8.417458420868394,1926053
2020-04-13,8.856962203979492,8.895179909782968,8.407903477402183,8.50344728631988,1651946
2020-04-14,9.306020736694336,9.430228517925212,8.904734339235215,9.172259211662665,1929764
2020-04-15,9.25824737548828,9.449336809829267,8.732754164596424,9.306019734073528,2214734
2020-04-16,9.458890914916992,9.535326327108413,8.98116913312963,9.229584678342734,2145246
2020-04-17,9.544880867004396,9.745524049397067,9.487554764139045,9.583098572641951,1519734
2020-04-20,9.573545455932615,9.649980872208236,9.1722590648946,9.592653854410504,1704283
2020-04-21,9.50666332244873,9.602208043752531,9.105376950863944,9.583098735018975,1332009
2020-04-22,9.649980545043944,9.726415958728166,9.382455685967168,9.535326513335608,1994773
2020-04-24,9.936612129211426,10.01304753703752,9.55443509008096,9.72641521328064,3012946
2020-04-27,9.58309841156006,10.04171178268392,9.55443536060918,9.965276372693603,2281410
2020-04-28,9.392010688781738,9.611763194660035,9.267802909143056,9.583099230078927,1085003
2020-04-29,9.34423828125,9.525773078006049,9.124486687598193,9.411119953772666,1624910
2020-04-30,9.191367149353027,9.554435819849136,8.981169306185386,9.420673390345726,2021033
2020-05-04,8.86651611328125,9.22003012638688,8.54166515227013,8.990723887266796,1111006
2020-05-05,8.981168746948242,9.095822771487349,8.627654752968185,8.981168746948242,952014
2020-05-06,8.837852478027344,9.028940998018577,8.809189427824144,9.028940998018577,407450
2020-05-07,9.1149320602417,9.143595113590884,8.742308721974164,8.837853448047492,924030
2020-05-08,8.952506065368652,9.3537924342481,8.904733705038815,9.220030007560956,1014673
2020-05-11,8.914288520812988,9.114931708887124,8.837853107373506,8.981169279777033,1078307
2020-05-12,8.9716157913208,9.048051206931415,8.856962667904877,8.942951827080298,567260
2020-05-13,9.009833335876465,9.038496388415592,8.895180214537946,8.895180214537946,1210778
2020-05-14,8.96205997467041,9.095822390238116,8.866515261953205,8.990723024012807,859973
2020-05-15,8.952506065368652,9.277357022193156,8.942951411066288,9.000278425698488,2353472
2020-05-18,9.105376243591309,9.22002935354084,8.98116848001717,9.048050144207505,1516580
2020-05-20,9.21047592163086,9.248693626235886,9.105376550580573,9.172258217025831,453415
2020-05-21,9.27735710144043,9.516217993947976,9.12448627602472,9.315574807794356,1153436
2020-05-22,9.200922012329102,9.3633474978413,8.990724164398841,9.3633474978413,511758
2020-05-27,9.239139556884766,9.34423802340308,9.181812540758951,9.22958490233346,1700224
2020-05-28,9.449337005615234,9.487554711038896,9.172258413498204,9.2200298618913,1833465
2020-05-29,9.430228233337402,9.649980735400913,9.315575110549403,9.449337542726411,2391716
2020-06-01,9.296464920043944,9.525772055068291,9.09582265756829,9.439781993331904,1218297
2020-06-02,9.296464920043944,9.430227339542986,9.248693473463227,9.296464920043944,1009313
2020-06-03,9.27735710144043,9.363347168532266,9.239139395086502,9.315574807794356,475776
2020-06-04,10.19458293914795,10.19458293914795,9.2678024234485,9.296465475345435,3258370
2020-06-05,9.841069221496582,10.557651918530093,9.812406168746207,10.328345674163051,3563135
2020-06-08,10.07992935180664,10.39522564156215,9.458890515029164,9.841068471011138,3663505
2020-06-09,10.376116752624512,10.786957775757031,9.946167332071544,10.156365170788412,4723666
2020-06-10,10.36656379699707,10.653196158351635,10.17547434118462,10.37611754084205,1804134
2020-06-11,10.892056465148926,11.150026669533643,10.318790862930667,10.36656322424436,3453432
2020-06-12,11.560867309570312,11.81883659403472,10.6054237603887,10.73918527411766,6737188
2020-06-15,11.47487735748291,11.837946019093168,11.19779876193587,11.4939857548403,2001869
2020-06-16,11.627748489379885,11.771064662497285,11.465323007216425,11.66596619628999,1754603
2020-06-17,12.267895698547363,12.468538886558449,11.65641148004168,11.65641148004168,3653764
2020-06-18,12.554529190063477,12.755172381840133,12.1819058592834,12.315668290861842,2716831
2020-06-19,12.32522201538086,13.04180471188398,12.181905840553044,12.755172362228349,2180973
2020-06-22,12.086360931396484,12.535419669456976,11.962154067745502,12.42076654911468,1200008
2020-06-23,12.172350883483888,12.38254872436656,11.866609232150536,12.11502477944988,1163431
2020-06-24,12.497201919555664,12.755172122822229,12.115024853066684,12.210568664097927,1768498
2020-06-25,12.315667152404783,12.573636425881288,12.181904733191304,12.573636425881288,1292544
2020-06-26,12.630964279174805,13.280665288644409,12.36343942291709,12.36343942291709,4361699
2020-06-29,12.611854553222656,12.94626015689322,12.24878589846609,12.64051760430866,1437970
2020-06-30,12.688289642333984,12.822052062652036,12.592745837405612,12.697844296181405,868795
2020-07-01,12.48764705657959,12.72650794694221,12.468538659165212,12.707399549527834,712933
2020-07-02,13.758387565612791,13.76794222035904,12.525865349989903,12.525865349989903,3973379
2020-07-03,13.519525527954102,14.331652889498462,13.462199426658,13.77749571733241,3133011
2020-07-06,13.595961570739746,13.844377117751456,13.376209986893848,13.758387050618015,1305916
2020-07-07,13.76794147491455,14.150119443433692,13.376209763348465,13.615070651979686,2003874
2020-07-08,14.885809898376465,15.076898419237269,13.519525379653343,13.825267924212566,3881112
2020-07-09,13.615071296691896,15.248879888742202,13.615071296691896,15.19155287183604,874098
2020-07-10,13.471755027770996,14.188337722627285,12.497202125399076,13.662843564162936,1081391
2020-07-13,14.073683738708496,14.226555479537382,13.825269096123346,13.825269096123346,614868
2020-07-14,14.131010055541992,14.379425597005731,13.63417988379648,14.045019990329006,777939
2020-07-16,14.217000961303713,14.33165408463898,13.85393228181768,14.169228598785176,550159
2020-07-17,13.825268745422363,14.379425944426146,13.767941730167976,14.274326568323431,603212
2020-07-20,13.481307983398438,13.82526823998598,13.137348637992858,13.806158931872464,543796
2020-07-21,13.414426803588867,13.634179284042242,12.812497284758232,13.481307557509403,373098
2020-07-22,12.850715637207031,13.471754494893036,12.70739946837748,13.318882760644344,569891
2020-07-23,12.974924087524414,13.271112006097663,12.22012367575881,12.860270964226324,541821
2020-07-24,12.640518188476562,12.946260755190687,12.516311324303146,12.850716032245897,313736
2020-07-27,12.468538284301758,12.879378383769913,12.411211271418178,12.630963757759618,356545
2020-07-28,11.933489799499512,12.850715649994497,11.933489799499512,12.54497400355683,793595
2020-07-29,11.522649765014648,12.00992528940591,11.446213441724934,12.00992528940591,217600
2020-07-30,11.72329330444336,11.92393558391286,11.503540804595502,11.560867821002512,100873
2020-08-04,10.72007656097412,11.818836245674218,10.557651089506184,11.751955490781048,489214
2020-08-05,10.404781341552734,10.863393841420717,10.271018906833554,10.81562147822229,271884
2020-08-06,9.372901916503906,10.739185615685557,9.372901916503906,10.41433465284256,437985
2020-08-07,9.936612129211426,9.936612129211426,8.44612076542068,8.618100888620356,558682
2020-08-10,10.949382781982422,10.949382781982422,9.55443520552805,9.879286148305114,635570
2020-08-11,11.188243865966797,11.8474995062396,11.016263737555647,11.016263737555647,764303
2020-08-12,11.054481506347656,11.560867240436766,10.930273736354968,11.226461635750145,467182
2020-08-13,10.662750244140623,11.274234465495452,10.490770107563517,11.06403662203254,239058
2020-08-14,10.290127754211426,10.605424061498717,10.108592964450864,10.605424061498717,258543
2020-08-17,9.98438549041748,10.433444239916613,9.850623968868566,10.366563479142156,171414
2020-08-18,10.634087562561035,10.86339381187129,9.974830956816502,9.984385611666609,916849
2020-08-19,10.462106704711914,11.178689368201525,10.347453587895414,10.691412938344916,521135
2020-08-20,10.605423927307127,10.700967737019866,10.165919851318966,10.548096912533897,423565
2020-08-21,10.42388916015625,10.882502545689835,10.31879069591284,10.700967757872505,602148
2020-08-24,10.337899208068848,10.681859478829113,10.223246088209429,10.414334621308464,335740
2020-08-25,10.137256622314451,10.557652331270992,10.089485169590256,10.337899821775062,304250
2020-08-26,10.500324249267578,10.557651262387555,9.841068609888609,9.93661241684596,538117
